feature,selection_frequency,top20_frequency,permutation_importance,effect_size,effect_direction,missing_rate_change,ks_statistic,spc_alert_rate,rank_stability,consensus_rank,interpretation,absolute_effect_size,q_contribution,consensus_score
sensor_021,1.0,1.0,0.0033061791503711815,0.36358290759239836,higher among failures,0.0006604739497403196,0.34546107784431135,0.18675179569034317,0.30510051218771933,1,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.36358290759239836,0.012512833041748753,0.8953860640301318
sensor_118,0.0,0.0,0.0,-0.1254869588355615,lower among failures,0.0,0.11956700494957587,0.0,0.0,347,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1254869588355615,0.0,0.45414312617702446
sensor_287,0.0,0.0,0.0,-0.030222580950743216,lower among failures,0.0,0.28079691884923674,0.0,0.0,348,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.030222580950743216,0.0,0.453954802259887
sensor_094,0.0,0.0,0.0,-0.025298421959283352,lower among failures,0.005305011644500559,0.09643379928257761,0.0,0.0,349,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.025298421959283352,0.0,0.45301318267419965
sensor_107,0.0,0.0,0.0,-0.019142994036786348,lower among failures,0.005305011644500559,0.10121125355896214,0.0,0.0,350,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.019142994036786348,0.0,0.4528248587570621
sensor_152,0.0,0.0,0.0,-0.029107923581909445,lower among failures,0.0,0.27279696128932995,0.0,0.0,351,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.029107923581909445,0.0,0.45225988700564973
sensor_296,0.0,0.0,0.0,-0.1663201284996624,lower among failures,0.0006604739497403196,0.04416766467065869,0.0,0.0,352,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1663201284996624,0.0,0.4516949152542373
sensor_584,0.0,0.0,0.0,0.057960329808501646,higher among failures,0.0013315579227696406,0.10821248339973444,0.0,0.0,353,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.057960329808501646,0.0,0.4505649717514124
sensor_453,0.0,0.0,0.0,-0.03181136554180957,lower among failures,0.0013315579227696406,0.13002921646746346,0.0,0.0,354,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.03181136554180957,0.0,0.45037664783427483
sensor_582,0.0,0.0,0.0,0.11297535203093798,higher among failures,0.0013315579227696406,0.041439575033200504,0.0,0.0,355,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.11297535203093798,0.0,0.4501883239171375
sensor_181,0.0,0.0,0.0,-0.04197762200784162,lower among failures,0.0013315579227696406,0.11941035856573701,0.0,0.0,356,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04197762200784162,0.0,0.45018832391713737
sensor_137,0.0,0.0,0.0,0.09735331304765463,higher among failures,0.0006498639264513181,0.10666580818933719,0.0,0.0,357,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09735331304765463,0.0,0.44905838041431256
sensor_570,0.0,0.0,0.0,0.0029306941601369894,higher among failures,0.0,0.3179081278083405,0.0,0.0,358,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0029306941601369894,0.0,0.44774011299435024
sensor_410,0.0,0.0,0.0,0.09393164537215414,higher among failures,0.0006498639264513181,0.10668995286422911,0.0,0.0,359,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09393164537215414,0.0,0.4473634651600753
sensor_146,0.0,0.0,0.0,-0.07252895688828015,lower among failures,0.0,0.1525721348958361,0.0,0.0,360,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07252895688828015,0.0,0.44679849340866284
sensor_010,0.0,0.0,0.0,0.17130875388241257,higher among failures,0.0,0.08225155304215892,0.0,0.0,361,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.17130875388241257,0.0,0.44623352165725044
sensor_279,0.0,0.0,0.0,-0.10324883950031907,lower among failures,0.0,0.12145558909501808,0.0,0.0,362,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10324883950031907,0.0,0.4458568738229755
sensor_524,0.0,0.0,0.0,-0.0510873343022916,lower among failures,0.0,0.17779216025379177,0.0,0.0,363,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0510873343022916,0.0,0.4454802259887005
sensor_008,0.0,0.0,0.0,0.03635314504787138,higher among failures,0.0,0.20917660914265704,0.0,0.0,364,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.03635314504787138,0.0,0.4451035781544255
sensor_020,0.0,0.0,0.0,0.03023784284578056,higher among failures,0.0,0.21829592415955362,0.0,0.0,365,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.03023784284578056,0.0,0.44472693032015065
sensor_571,0.0,0.0,0.0,-0.0421067950512138,lower among failures,0.0,0.1869910504453557,0.0,0.0,366,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0421067950512138,0.0,0.4434086629001883
sensor_559,0.0,0.0,0.0,0.03262424479910434,higher among failures,0.0013315579227696406,0.11575564409030543,0.0,0.0,367,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.03262424479910434,0.0,0.44303201506591333
sensor_075,0.0,0.0,0.0,-0.061789926815070874,lower among failures,0.0,0.15173129055018278,0.0,0.0,368,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.061789926815070874,0.0,0.44265536723163845
sensor_308,0.0,0.0,0.0,-0.006754638312070654,lower among failures,0.0013315579227696406,0.1352563081009296,0.0,0.0,369,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.006754638312070654,0.0,0.4426553672316384
sensor_561,0.0,0.0,0.0,0.03441528651495948,higher among failures,0.0013315579227696406,0.11423107569721114,0.0,0.0,370,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.03441528651495948,0.0,0.4422787193973634
sensor_096,0.0,0.0,0.0,-0.013253126962904267,lower among failures,0.005305011644500559,0.08125961791089592,0.0,0.0,371,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.013253126962904267,0.0,0.44171374764595106
sensor_321,0.0,0.0,0.0,-0.048881866807781595,lower among failures,0.0013315579227696406,0.0987994687915007,0.0,0.0,372,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.048881866807781595,0.0,0.44152542372881354
sensor_457,0.0,0.0,0.0,-0.024715986766812942,lower among failures,0.0013315579227696406,0.11732802124834008,0.0,0.0,373,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.024715986766812942,0.0,0.44133709981167607
sensor_252,0.0,0.0,0.0,-0.04337748331419531,lower among failures,0.0,0.1751290444082525,0.0,0.0,374,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04337748331419531,0.0,0.4411487758945386
sensor_185,0.0,0.0,0.0,-0.0330875415063151,lower among failures,0.0013315579227696406,0.11133598937583011,0.0,0.0,375,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0330875415063151,0.0,0.4407721280602636
sensor_317,0.0,0.0,0.0,-0.0073675574264308735,lower among failures,0.0013315579227696406,0.13102788844621516,0.0,0.0,376,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0073675574264308735,0.0,0.4405838041431262
sensor_119,0.0,0.0,0.0,0.014368464128137071,higher among failures,0.0,0.23284491859459644,0.0,0.0,377,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.014368464128137071,0.0,0.4402071563088512
sensor_392,0.0,0.0,0.0,-0.08701876840315957,lower among failures,0.0,0.12258025156365217,0.0,0.0,378,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08701876840315957,0.0,0.4402071563088512
sensor_409,0.0,0.0,0.0,0.02506347228493451,higher among failures,0.004665757741338242,0.07305496246113663,0.0,0.0,379,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.02506347228493451,0.0,0.4390772128060263
sensor_016,0.0,0.0,0.0,0.006836870329128199,higher among failures,0.0,0.2447599747481446,0.0,0.0,380,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.006836870329128199,0.0,0.4387005649717514
sensor_077,0.0,0.0,0.0,0.03947156511847595,higher among failures,0.0,0.17504681672776268,0.0,0.0,381,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.03947156511847595,0.0,0.4383239171374764
sensor_177,0.0,0.0,0.0,-0.008818617057382117,lower among failures,0.0013315579227696406,0.123128818061089,0.0,0.0,382,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.008818617057382117,0.0,0.43813559322033896
sensor_499,0.0,0.0,0.0,-0.04701313905291879,lower among failures,0.00398406374501992,0.04046338215712386,0.0,0.0,383,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.04701313905291879,0.0,0.43794726930320155
sensor_361,0.0,0.0,0.0,-0.06634529258597278,lower among failures,0.0,0.1355775300926786,0.0,0.0,384,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.06634529258597278,0.0,0.437758945386064
sensor_423,0.0,0.0,0.0,0.1248776906013999,higher among failures,0.0,0.08506586171956648,0.0,0.0,385,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.1248776906013999,0.0,0.43681732580037663
sensor_087,0.0,0.0,0.0,-0.10438240675013356,lower among failures,0.0,0.10469970981586307,0.0,0.0,386,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10438240675013356,0.0,0.4366290018832391
sensor_215,0.0,0.0,0.0,-0.05660633043740469,lower among failures,0.0,0.14111596224953712,0.0,0.0,387,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.05660633043740469,0.0,0.4364406779661017
sensor_448,0.0,0.0,0.0,-0.009108554683467555,lower among failures,0.0013315579227696406,0.11845418326693224,0.0,0.0,388,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.009108554683467555,0.0,0.43540489642184554
sensor_023,0.0,0.0,0.0,0.10011310719757599,higher among failures,0.0006604739497403196,0.056095808383233525,0.0,0.0,389,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10011310719757599,0.0,0.43531073446327684
sensor_386,0.0,0.0,0.0,0.08293627417084909,higher among failures,0.0,0.11708425949994955,0.0,0.0,390,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08293627417084909,0.0,0.43436911487758945
sensor_086,0.0,0.0,0.0,0.08653306480794455,higher among failures,0.0,0.11271823491652566,0.0,0.0,391,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08653306480794455,0.0,0.43380414312617704
sensor_520,0.0,0.0,0.0,0.08458797975106214,higher among failures,0.0,0.11438931358454332,0.0,0.0,392,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08458797975106214,0.0,0.43342749529190205
sensor_312,0.0,0.0,0.0,-0.0062251591639041004,lower among failures,0.0013315579227696406,0.11845418326693224,0.0,0.0,393,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0062251591639041004,0.0,0.43333333333333335
sensor_009,0.0,0.0,0.0,-0.0910251622633936,lower among failures,0.0,0.10976864844218343,0.0,0.0,394,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0910251622633936,0.0,0.4330508474576271
sensor_178,0.0,0.0,0.0,0.0,no material signed shift,0.014572866987443037,0.0,0.0,0.0,395,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.43239171374764596
sensor_313,0.0,0.0,0.0,0.0,no material signed shift,0.014572866987443037,0.0,0.0,0.0,396,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.43239171374764596
sensor_314,0.0,0.0,0.0,0.0,no material signed shift,0.014572866987443037,0.0,0.0,0.0,397,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.43239171374764596
sensor_449,0.0,0.0,0.0,0.0,no material signed shift,0.014572866987443037,0.0,0.0,0.0,398,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.43239171374764596
sensor_450,0.0,0.0,0.0,0.0,no material signed shift,0.014572866987443037,0.0,0.0,0.0,399,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.43239171374764596
sensor_248,0.0,0.0,0.0,0.08945800419535005,higher among failures,0.0,0.10915857210306576,0.0,0.0,400,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08945800419535005,0.0,0.4322975517890772
sensor_390,0.0,0.0,0.0,-0.044063951769180765,lower among failures,0.0,0.14245813019559578,0.0,0.0,401,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.044063951769180765,0.0,0.43173258003766474
sensor_526,0.0,0.0,0.0,-0.08428574584808901,lower among failures,0.0,0.11083495578272795,0.0,0.0,402,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08428574584808901,0.0,0.4313559322033898
sensor_494,0.0,0.0,0.0,0.11956338753398385,higher among failures,0.0,0.07771576808611086,0.0,0.0,403,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.11956338753398385,0.0,0.43135593220338975
sensor_254,0.0,0.0,0.0,-0.08387240510563275,lower among failures,0.0,0.11016387180969855,0.0,0.0,404,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.08387240510563275,0.0,0.43079096045197734
sensor_057,0.0,0.0,0.0,0.0045624360598543285,higher among failures,0.0020026418957989614,0.0939698143819313,0.0,0.0,405,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0045624360598543285,0.0,0.43041431261770247
sensor_222,0.0,0.0,0.0,0.11673632962019584,higher among failures,0.0,0.07472639402443482,0.0,0.0,406,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.11673632962019584,0.0,0.42984934086629
sensor_353,0.0,0.0,0.0,-0.06846880692702807,lower among failures,0.0,0.11911873146561555,0.0,0.0,407,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.06846880692702807,0.0,0.42984934086629
sensor_214,0.0,0.0,0.0,-0.12702410840589573,lower among failures,0.0,0.0613153245871374,0.0,0.0,408,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.12702410840589573,0.0,0.429472693032015
sensor_360,0.0,0.0,0.0,0.12294235592632076,higher among failures,0.0,0.06411637073543364,0.0,0.0,409,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.12294235592632076,0.0,0.4290960451977401
sensor_500,0.0,0.0,0.0,-0.015432487285977828,lower among failures,0.00398406374501992,0.060553928095872234,0.0,0.0,410,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.015432487285977828,0.0,0.42890772128060267
sensor_005,0.0,0.0,0.0,0.0,no material signed shift,0.01062063331229012,0.0,0.0,0.0,411,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.42871939736346515
sensor_113,0.0,0.0,0.0,-0.01862737444306246,lower among failures,0.0,0.17216884791062126,0.0,0.0,412,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.01862737444306246,0.0,0.42871939736346515
sensor_141,0.0,0.0,0.0,0.0,no material signed shift,0.01062063331229012,0.0,0.0,0.0,413,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.42871939736346515
sensor_276,0.0,0.0,0.0,0.0,no material signed shift,0.01062063331229012,0.0,0.0,0.0,414,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.42871939736346515
sensor_414,0.0,0.0,0.0,0.0,no material signed shift,0.01062063331229012,0.0,0.0,0.0,415,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.42871939736346515
sensor_495,0.0,0.0,0.0,-0.047100770235313505,lower among failures,0.0,0.132073569901486,0.0,0.0,416,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.047100770235313505,0.0,0.42777777777777776
sensor_216,0.0,0.0,0.0,-0.10065604812417325,lower among failures,0.0,0.08573694569259588,0.0,0.0,417,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10065604812417325,0.0,0.4275894538606403
sensor_211,0.0,0.0,0.0,0.12379549535648109,higher among failures,0.0,0.05993336905374508,0.0,0.0,418,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.12379549535648109,0.0,0.42721280602636535
sensor_018,0.0,0.0,0.0,-0.05474937397051413,lower among failures,0.0,0.12244232126089516,0.0,0.0,419,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.05474937397051413,0.0,0.4266478342749529
sensor_486,0.0,0.0,0.0,0.10393175945481893,higher among failures,0.0,0.07899162338661331,0.0,0.0,420,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.10393175945481893,0.0,0.42608286252354044
sensor_349,0.0,0.0,0.0,0.12071747865046299,higher among failures,0.0,0.05985909889072202,0.0,0.0,421,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.12071747865046299,0.0,0.425894538606403
sensor_359,0.0,0.0,0.0,0.06857964183167868,higher among failures,0.0,0.11118773905708723,0.0,0.0,422,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.06857964183167868,0.0,0.4251412429378531
sensor_136,0.0,0.0,0.0,0.0048965256848259465,higher among failures,0.004665757741338242,0.06021736687482926,0.0,0.0,423,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0048965256848259465,0.0,0.4249529190207156
sensor_523,0.0,0.0,0.0,-0.09453571443879351,lower among failures,0.0,0.08887751258614018,0.0,0.0,424,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09453571443879351,0.0,0.4249529190207156
sensor_251,0.0,0.0,0.0,-0.09609455999112193,lower among failures,0.0,0.08420114482151297,0.0,0.0,425,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09609455999112193,0.0,0.42476459510357817
sensor_184,0.0,0.0,0.0,-0.008935379231977316,lower among failures,0.0013315579227696406,0.10021779548472776,0.0,0.0,426,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.008935379231977316,0.0,0.4245762711864407
sensor_116,0.0,0.0,0.0,0.012437843314235905,higher among failures,0.0,0.1603333669317404,0.0,0.0,427,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.012437843314235905,0.0,0.4228813559322034
sensor_493,0.0,0.0,0.0,0.02807852287014958,higher among failures,0.0,0.13911862536538266,0.0,0.0,428,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.02807852287014958,0.0,0.4226930320150659
sensor_388,0.0,0.0,0.0,0.07889844763990732,higher among failures,0.0,0.10008700219096978,0.0,0.0,429,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07889844763990732,0.0,0.42269303201506586
sensor_069,0.0,0.0,0.0,0.0,no material signed shift,0.00862860143978016,0.0,0.0,0.0,430,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.42193973634651605
sensor_074,0.0,0.0,0.0,0.0,no material signed shift,0.00862860143978016,0.0,0.0,0.0,431,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.42193973634651605
sensor_206,0.0,0.0,0.0,0.0,no material signed shift,0.00862860143978016,0.0,0.0,0.0,432,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.42193973634651605
sensor_209,0.0,0.0,0.0,0.0,no material signed shift,0.00862860143978016,0.0,0.0,0.0,433,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.42193973634651605
sensor_342,0.0,0.0,0.0,0.0,no material signed shift,0.00862860143978016,0.0,0.0,0.0,434,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.42193973634651605
sensor_347,0.0,0.0,0.0,0.0,no material signed shift,0.00862860143978016,0.0,0.0,0.0,435,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.42193973634651605
sensor_478,0.0,0.0,0.0,0.0,no material signed shift,0.00862860143978016,0.0,0.0,0.0,436,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.42193973634651605
sensor_481,0.0,0.0,0.0,0.0,no material signed shift,0.00862860143978016,0.0,0.0,0.0,437,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.42193973634651605
sensor_223,0.0,0.0,0.0,-0.03933234341440258,lower among failures,0.0,0.12670489811725139,0.0,0.0,438,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.03933234341440258,0.0,0.4209981167608286
sensor_350,0.0,0.0,0.0,0.07517976574302185,higher among failures,0.0,0.09380321589805884,0.0,0.0,439,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.07517976574302185,0.0,0.4189265536723164
sensor_389,0.0,0.0,0.0,-0.09483711536996373,lower among failures,0.0,0.06813756956196515,0.0,0.0,440,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.09483711536996373,0.0,0.41873822975517894
sensor_320,0.0,0.0,0.0,-0.0017454032658096984,lower among failures,0.0013315579227696406,0.09464541832669326,0.0,0.0,441,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0017454032658096984,0.0,0.4183615819209039
sensor_221,0.0,0.0,0.0,0.03500805009165655,higher among failures,0.0,0.12387467440491029,0.0,0.0,442,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.03500805009165655,0.0,0.41779661016949154
sensor_432,0.0,0.0,0.0,0.052528056277866324,higher among failures,0.0006604739497403196,0.05889820359281438,0.0,0.0,443,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.052528056277866324,0.0,0.41741996233521655
sensor_154,0.0,0.0,0.0,0.024505123178757377,higher among failures,0.0,0.13269425626389253,0.0,0.0,444,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.024505123178757377,0.0,0.4172316384180791
sensor_051,0.0,0.0,0.0,0.006722223955317826,higher among failures,0.0013315579227696406,0.08267197875165999,0.0,0.0,445,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.006722223955317826,0.0,0.41666666666666663
sensor_456,0.0,0.0,0.0,-0.006167090799701816,lower among failures,0.0013315579227696406,0.08376626826029215,0.0,0.0,446,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.006167090799701816,0.0,0.41647834274952916
sensor_489,0.0,0.0,0.0,0.055175046612955,higher among failures,0.0,0.10259627269881856,0.0,0.0,447,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.055175046612955,0.0,0.4155367231638418
sensor_421,0.0,0.0,0.0,-0.02525145883790267,lower among failures,0.0,0.12420358512686935,0.0,0.0,448,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.02525145883790267,0.0,0.41516007532956684
sensor_212,0.0,0.0,0.0,0.072662934657141,higher among failures,0.0,0.08383244651222,0.0,0.0,449,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.072662934657141,0.0,0.4147834274952919
sensor_352,0.0,0.0,0.0,-0.06833876057128627,lower among failures,0.0,0.08977405955406065,0.0,0.0,450,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.06833876057128627,0.0,0.41421845574387944
sensor_256,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,451,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_257,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,452,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_258,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,453,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_259,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,454,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_260,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,455,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_261,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,456,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_262,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,457,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_263,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,458,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_264,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,459,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_265,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,460,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_266,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,461,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_394,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,462,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_395,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,463,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_396,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,464,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_397,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,465,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_398,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,466,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_399,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,467,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_400,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,468,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_401,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,469,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_402,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,470,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
sensor_403,0.0,0.0,0.0,0.0,no material signed shift,0.007989347536617843,0.0,0.0,0.0,471,Candidate process variable; association-based triage signal for engineering investigation priority that does not establish causality.,0.0,0.0,0.41403013182674203
